Date/Time	Event	Latitude	Longitude	Elevation [m]	Diff
2016-02-25	PG08	-62.235664	-58.62324	159.1	-0.4
2016-03-10	PG08	-62.235664	-58.62324	159.1	-0.24
2016-04-08	PG08	-62.235664	-58.62324	159.1	-0.31
2016-04-23	PG08	-62.235664	-58.62324	159.1	0.26
2011-10-15	PG09	-62.235806000000004	-58.629598	121.0	1.11
2012-01-16	PG09	-62.235806000000004	-58.629598	121.0	-2.1
2012-01-23	PG09	-62.235806000000004	-58.629598	121.0	-0.2
2012-01-27	PG09	-62.235806000000004	-58.629598	121.0	-0.11
2012-02-08	PG09	-62.235806000000004	-58.629598	121.0	-0.41
2012-02-20	PG09	-62.235806000000004	-58.629598	121.0	-0.22
2012-03-04	PG09	-62.235806000000004	-58.629598	121.0	-0.32
2012-03-13	PG09	-62.235806000000004	-58.629598	121.0	-0.26
2012-03-23	PG09	-62.235806000000004	-58.629598	121.0	-0.07
2012-04-21	PG09	-62.235806000000004	-58.629598	121.0	0.64
2012-05-03	PG09	-62.235806000000004	-58.629598	121.0	0.05
2012-05-11	PG09	-62.235806000000004	-58.629598	121.0	0.03
2012-05-21	PG09	-62.235806000000004	-58.629598	121.0	-0.07
2012-05-30	PG09	-62.235806000000004	-58.629598	121.0	0.01
2012-06-12	PG09	-62.235806000000004	-58.629598	121.0	0.17
2012-07-01	PG09	-62.235806000000004	-58.629598	121.0	0.74
2012-07-12	PG09	-62.235806000000004	-58.629598	121.0	0.1
2012-07-23	PG09	-62.235806000000004	-58.629598	121.0	-0.04
2012-07-27	PG09	-62.235806000000004	-58.629598	121.0	0.0
2012-08-05	PG09	-62.235806000000004	-58.629598	121.0	0.09
2012-08-15	PG09	-62.235806000000004	-58.629598	121.0	0.23
2012-08-28	PG09	-62.235806000000004	-58.629598	121.0	-0.31
2012-09-04	PG09	-62.235806000000004	-58.629598	121.0	0.01
2012-09-12	PG09	-62.235806000000004	-58.629598	121.0	0.21
2012-09-27	PG09	-62.235806000000004	-58.629598	121.0	0.3
2012-10-09	PG09	-62.235806000000004	-58.629598	121.0	0.11
2012-10-18	PG09	-62.235806000000004	-58.629598	121.0	-0.02
2012-10-27	PG09	-62.235806000000004	-58.629598	121.0	0.21
2012-11-03	PG09	-62.235806000000004	-58.629598	121.0	0.01
2012-11-10	PG09	-62.235806000000004	-58.629598	121.0	0.0
2012-11-24	PG09	-62.235806000000004	-58.629598	121.0	-0.14
2012-12-05	PG09	-62.235806000000004	-58.629598	121.0	0.0
2012-12-14	PG09	-62.235806000000004	-58.629598	121.0	-0.04
2012-12-22	PG09	-62.235806000000004	-58.629598	121.0	-0.02
2013-01-05	PG09	-62.235806000000004	-58.629598	121.0	-0.02
2013-01-15	PG09	-62.235806000000004	-58.629598	121.0	0.09
2013-01-23	PG09	-62.235806000000004	-58.629598	121.0	-0.34
2013-02-01	PG09	-62.235806000000004	-58.629598	121.0	-0.14
2013-02-11	PG09	-62.235806000000004	-58.629598	121.0	-0.46
2013-02-19	PG09	-62.235806000000004	-58.629598	121.0	0.0
2013-02-27	PG09	-62.235806000000004	-58.629598	121.0	-0.17
2013-03-06	PG09	-62.235806000000004	-58.629598	121.0	-0.27
2013-04-01	PG09	-62.235806000000004	-58.629598	121.0	-0.4
2013-04-11	PG09	-62.235806000000004	-58.629598	121.0	-0.43
2013-05-04	PG09	-62.235806000000004	-58.629598	121.0	-0.08
2013-05-24	PG09	-62.235806000000004	-58.629598	121.0	0.17
2013-06-25	PG09	-62.235806000000004	-58.629598	121.0	0.45
2013-07-24	PG09	-62.235806000000004	-58.629598	121.0	0.93
2013-08-01	PG09	-62.235806000000004	-58.629598	121.0	-0.34
2013-08-24	PG09	-62.235806000000004	-58.629598	121.0	0.66
2013-09-12	PG09	-62.235806000000004	-58.629598	121.0	-0.06
2013-09-27	PG09	-62.235806000000004	-58.629598	121.0	0.04
2013-10-10	PG09	-62.235806000000004	-58.629598	121.0	-0.23
2013-10-20	PG09	-62.235806000000004	-58.629598	121.0	-0.02
2013-11-06	PG09	-62.235806000000004	-58.629598	121.0	-0.21
2013-11-26	PG09	-62.235806000000004	-58.629598	121.0	-0.16
2013-12-16	PG09	-62.235806000000004	-58.629598	121.0	0.17
2014-01-03	PG09	-62.235806000000004	-58.629598	121.0	-0.1
2014-01-21	PG09	-62.235806000000004	-58.629598	121.0	-0.42
2014-01-31	PG09	-62.235806000000004	-58.629598	121.0	0.15
2014-02-10	PG09	-62.235806000000004	-58.629598	121.0	0.16
2014-02-18	PG09	-62.235806000000004	-58.629598	121.0	-0.33
2014-02-28	PG09	-62.235806000000004	-58.629598	121.0	-0.19
2014-03-10	PG09	-62.235806000000004	-58.629598	121.0	-0.27
2014-03-23	PG09	-62.235806000000004	-58.629598	121.0	0.43
2014-04-09	PG09	-62.235806000000004	-58.629598	121.0	-0.12
2014-04-30	PG09	-62.235806000000004	-58.629598	121.0	-0.02
2014-05-09	PG09	-62.235806000000004	-58.629598	121.0	0.0
2014-05-22	PG09	-62.235806000000004	-58.629598	121.0	0.24
2014-06-05	PG09	-62.235806000000004	-58.629598	121.0	0.48
2014-06-19	PG09	-62.235806000000004	-58.629598	121.0	0.01
2014-07-11	PG09	-62.235806000000004	-58.629598	121.0	0.07
2014-07-31	PG09	-62.235806000000004	-58.629598	121.0	0.0
2014-08-30	PG09	-62.235806000000004	-58.629598	121.0	0.3
2014-09-10	PG09	-62.235806000000004	-58.629598	121.0	-0.02
2014-09-29	PG09	-62.235806000000004	-58.629598	121.0	0.29
2014-10-31	PG09	-62.235806000000004	-58.629598	121.0	-0.08
2014-11-15	PG09	-62.235806000000004	-58.629598	121.0	0.04
2014-11-30	PG09	-62.235806000000004	-58.629598	121.0	0.29
2014-12-12	PG09	-62.235806000000004	-58.629598	121.0	-0.05
2014-12-30	PG09	-62.235806000000004	-58.629598	121.0	-0.16
2015-01-14	PG09	-62.235806000000004	-58.629598	121.0	-0.14
2015-01-26	PG09	-62.235806000000004	-58.629598	121.0	-0.4
2015-02-06	PG09	-62.235806000000004	-58.629598	121.0	-0.76
2015-02-24	PG09	-62.235806000000004	-58.629598	121.0	-0.46
2015-03-14	PG09	-62.235806000000004	-58.629598	121.0	-0.05
2015-03-29	PG09	-62.235806000000004	-58.629598	121.0	-0.15
2015-04-13	PG09	-62.235806000000004	-58.629598	121.0	-0.11
2015-05-02	PG09	-62.235806000000004	-58.629598	121.0	-0.03
2015-05-19	PG09	-62.235806000000004	-58.629598	121.0	0.06
2015-06-17	PG09	-62.235806000000004	-58.629598	121.0	0.31
2015-07-13	PG09	-62.235806000000004	-58.629598	121.0	0.24
2015-07-29	PG09	-62.235806000000004	-58.629598	121.0	0.01
2015-08-21	PG09	-62.235806000000004	-58.629598	121.0	0.16
2015-09-14	PG09	-62.235806000000004	-58.629598	121.0	0.03
2015-10-08	PG09	-62.235806000000004	-58.629598	121.0	-0.05
2015-10-27	PG09	-62.235806000000004	-58.629598	121.0	0.1
2015-11-19	PG09	-62.235806000000004	-58.629598	121.0	0.59
2015-12-01	PG09	-62.235806000000004	-58.629598	121.0	-0.26
2015-12-26	PG09	-62.235806000000004	-58.629598	121.0	-0.2
2016-01-04	PG09	-62.235806000000004	-58.629598	121.0	-0.49
2016-02-17	PG09	-62.235806000000004	-58.629598	121.0	-0.31
2016-02-25	PG09	-62.235806000000004	-58.629598	121.0	-0.13
2016-03-10	PG09	-62.235806000000004	-58.629598	121.0	-0.49
2016-04-08	PG09	-62.235806000000004	-58.629598	121.0	-0.4
2016-04-23	PG09	-62.235806000000004	-58.629598	121.0	0.45
2012-01-24	PG15	-62.225301	-58.59525	263.9	1.01
2012-01-27	PG15	-62.225301	-58.59525	263.9	-0.01
2012-07-23	PG15	-62.225301	-58.59525	263.9	0.12
2012-07-27	PG15	-62.225301	-58.59525	263.9	0.17
2012-08-15	PG15	-62.225301	-58.59525	263.9	0.1
2012-09-12	PG15	-62.225301	-58.59525	263.9	-0.01
2012-09-27	PG15	-62.225301	-58.59525	263.9	0.28
2012-10-09	PG15	-62.225301	-58.59525	263.9	0.16
2012-10-18	PG15	-62.225301	-58.59525	263.9	-0.01
2012-10-27	PG15	-62.225301	-58.59525	263.9	0.17
2012-11-03	PG15	-62.225301	-58.59525	263.9	0.12
2012-11-10	PG15	-62.225301	-58.59525	263.9	0.02
2012-11-24	PG15	-62.225301	-58.59525	263.9	-0.13
2012-12-05	PG15	-62.225301	-58.59525	263.9	-0.03
2012-12-14	PG15	-62.225301	-58.59525	263.9	-0.01
2012-12-22	PG15	-62.225301	-58.59525	263.9	-0.02
2013-01-05	PG15	-62.225301	-58.59525	263.9	0.02
2013-01-15	PG15	-62.225301	-58.59525	263.9	-0.01
2013-02-01	PG15	-62.225301	-58.59525	263.9	-0.22
2013-02-11	PG15	-62.225301	-58.59525	263.9	-0.3
2013-02-19	PG15	-62.225301	-58.59525	263.9	-0.1
2013-02-27	PG15	-62.225301	-58.59525	263.9	0.02
2013-03-06	PG15	-62.225301	-58.59525	263.9	-0.23
2013-04-01	PG15	-62.225301	-58.59525	263.9	-0.41
2013-05-04	PG15	-62.225301	-58.59525	263.9	-0.28
2013-05-24	PG15	-62.225301	-58.59525	263.9	0.08
2013-06-25	PG15	-62.225301	-58.59525	263.9	0.6
2013-07-24	PG15	-62.225301	-58.59525	263.9	0.37
2013-08-01	PG15	-62.225301	-58.59525	263.9	-0.01
2013-08-24	PG15	-62.225301	-58.59525	263.9	0.52
2013-09-12	PG15	-62.225301	-58.59525	263.9	-0.01
2013-09-27	PG15	-62.225301	-58.59525	263.9	0.05
2013-10-10	PG15	-62.225301	-58.59525	263.9	-0.01
2013-10-20	PG15	-62.225301	-58.59525	263.9	-0.04
2013-10-27	PG15	-62.225301	-58.59525	263.9	0.1
2013-11-06	PG15	-62.225301	-58.59525	263.9	-0.17
2013-11-26	PG15	-62.225301	-58.59525	263.9	0.01
2013-12-16	PG15	-62.225301	-58.59525	263.9	0.09
2014-01-03	PG15	-62.225301	-58.59525	263.9	0.09
2014-01-21	PG15	-62.225301	-58.59525	263.9	-0.29
2014-01-31	PG15	-62.225301	-58.59525	263.9	0.11
2014-02-10	PG15	-62.225301	-58.59525	263.9	0.02
2014-02-18	PG15	-62.225301	-58.59525	263.9	-0.23
2014-02-28	PG15	-62.225301	-58.59525	263.9	0.03
2014-03-10	PG15	-62.225301	-58.59525	263.9	-0.16
2014-03-23	PG15	-62.225301	-58.59525	263.9	0.25
2014-04-09	PG15	-62.225301	-58.59525	263.9	0.06
2014-04-30	PG15	-62.225301	-58.59525	263.9	-0.05
2014-05-09	PG15	-62.225301	-58.59525	263.9	0.17
2014-05-22	PG15	-62.225301	-58.59525	263.9	0.1
2014-06-05	PG15	-62.225301	-58.59525	263.9	0.22
2014-06-19	PG15	-62.225301	-58.59525	263.9	0.31
2014-07-11	PG15	-62.225301	-58.59525	263.9	0.17
2014-07-31	PG15	-62.225301	-58.59525	263.9	0.05
2014-08-30	PG15	-62.225301	-58.59525	263.9	0.34
2014-09-10	PG15	-62.225301	-58.59525	263.9	0.03
2014-09-29	PG15	-62.225301	-58.59525	263.9	0.27
2014-10-31	PG15	-62.225301	-58.59525	263.9	0.06
2014-11-15	PG15	-62.225301	-58.59525	263.9	0.06
2014-11-30	PG15	-62.225301	-58.59525	263.9	0.15
2014-12-12	PG15	-62.225301	-58.59525	263.9	0.01
2014-12-30	PG15	-62.225301	-58.59525	263.9	0.0
2015-01-14	PG15	-62.225301	-58.59525	263.9	-0.06
2015-01-26	PG15	-62.225301	-58.59525	263.9	-0.21
2015-02-06	PG15	-62.225301	-58.59525	263.9	-0.58
2015-02-24	PG15	-62.225301	-58.59525	263.9	-0.15
2015-03-14	PG15	-62.225301	-58.59525	263.9	0.08
2015-03-29	PG15	-62.225301	-58.59525	263.9	-0.18
2015-04-13	PG15	-62.225301	-58.59525	263.9	-0.08
2015-05-02	PG15	-62.225301	-58.59525	263.9	0.0
2015-05-19	PG15	-62.225301	-58.59525	263.9	-0.05
2015-06-17	PG15	-62.225301	-58.59525	263.9	0.33
2015-07-13	PG15	-62.225301	-58.59525	263.9	0.26
2015-07-29	PG15	-62.225301	-58.59525	263.9	-0.09
2015-08-21	PG15	-62.225301	-58.59525	263.9	0.12
2015-09-14	PG15	-62.225301	-58.59525	263.9	0.06
2015-10-08	PG15	-62.225301	-58.59525	263.9	-0.02
2015-10-27	PG15	-62.225301	-58.59525	263.9	-0.01
2015-11-19	PG15	-62.225301	-58.59525	263.9	0.47
2015-12-26	PG15	-62.225301	-58.59525	263.9	0.44
2016-01-04	PG15	-62.225301	-58.59525	263.9	-0.28
2016-02-17	PG15	-62.225301	-58.59525	263.9	-0.13
2016-02-25	PG15	-62.225301	-58.59525	263.9	0.29
2016-03-10	PG15	-62.225301	-58.59525	263.9	-0.77
2016-04-08	PG15	-62.225301	-58.59525	263.9	-0.34
2016-04-23	PG15	-62.225301	-58.59525	263.9	0.8
2011-10-15	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.66
2012-01-16	PG16_AWS	-62.235946	-58.613468000000005	194.5	-1.53
2012-01-27	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.28
2012-02-08	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.32
2012-02-20	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.18
2012-03-04	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.3
2012-03-13	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.21
2012-03-23	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.03
2012-04-13	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.14
2012-04-21	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.02
2012-05-03	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.07
2012-05-11	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.09
2012-05-21	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.12
2012-05-30	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.0
2012-06-12	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.01
2012-07-01	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.24
2012-07-12	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.07
2012-07-23	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.1
2012-07-27	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.12
2012-08-05	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.02
2012-08-15	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.02
2012-08-28	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.05
2012-09-04	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.0
2012-09-12	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.02
2012-09-27	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.0
2012-10-09	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.32
2012-10-18	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.02
2012-10-27	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.1
2012-11-03	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.08
2012-11-10	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.03
2012-11-24	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.17
2012-12-05	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.02
2012-12-14	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.02
2012-12-22	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.06
2013-01-05	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.02
2013-01-15	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.02
2013-01-23	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.34
2013-02-01	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.12
2013-02-11	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.36
2013-02-19	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.04
2013-02-27	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.11
2013-03-06	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.24
2013-04-01	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.21
2013-04-11	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.05
2013-05-04	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.08
2013-05-24	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.01
2013-06-25	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.32
2013-07-17	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.26
2013-07-24	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.05
2013-08-01	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.07
2013-08-24	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.0
2013-09-12	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.03
2013-09-27	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.1
2013-10-10	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.03
2013-10-20	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.11
2013-10-27	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.02
2013-11-06	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.2
2013-11-26	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.07
2013-12-16	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.14
2014-01-03	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.0
2014-01-21	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.28
2014-01-31	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.23
2014-02-10	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.13
2014-02-18	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.26
2014-02-28	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.08
2014-03-10	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.23
2014-03-23	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.21
2014-04-09	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.03
2014-04-30	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.13
2014-05-09	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.11
2014-05-22	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.17
2014-06-05	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.21
2014-06-19	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.11
2014-07-11	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.07
2014-07-31	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.03
2014-08-30	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.2
2014-09-10	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.0
2014-09-29	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.06
2014-10-31	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.1
2014-11-15	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.13
2014-11-30	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.03
2014-12-12	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.05
2014-12-30	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.05
2015-01-14	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.07
2015-01-26	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.26
2015-02-06	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.58
2015-02-24	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.32
2015-03-14	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.08
2015-03-29	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.15
2015-04-13	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.06
2015-05-02	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.04
2015-05-19	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.07
2015-06-17	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.23
2015-07-13	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.26
2015-07-29	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.03
2015-08-21	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.07
2015-09-14	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.11
2015-10-08	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.06
2015-10-27	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.19
2015-11-19	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.24
2015-12-01	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.04
2015-12-26	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.04
2016-01-04	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.33
2016-02-17	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.48
2016-02-25	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.04
2016-03-10	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.32
2016-04-08	PG16_AWS	-62.235946	-58.613468000000005	194.5	-0.22
2016-04-23	PG16_AWS	-62.235946	-58.613468000000005	194.5	0.32
2012-02-08	PG16	-62.230670999999994	-58.600963	229.4	-0.55
2012-02-20	PG16	-62.230670999999994	-58.600963	229.4	0.04
2012-03-04	PG16	-62.230670999999994	-58.600963	229.4	-0.22
2012-03-13	PG16	-62.230670999999994	-58.600963	229.4	-0.13
2012-03-23	PG16	-62.230670999999994	-58.600963	229.4	-0.06
2012-04-13	PG16	-62.230670999999994	-58.600963	229.4	0.01
2012-04-21	PG16	-62.230670999999994	-58.600963	229.4	0.08
2012-05-03	PG16	-62.230670999999994	-58.600963	229.4	0.11
2012-05-11	PG16	-62.230670999999994	-58.600963	229.4	0.07
2012-05-21	PG16	-62.230670999999994	-58.600963	229.4	0.06
2012-05-30	PG16	-62.230670999999994	-58.600963	229.4	0.04
2012-06-12	PG16	-62.230670999999994	-58.600963	229.4	0.16
2012-07-01	PG16	-62.230670999999994	-58.600963	229.4	-0.04
2012-07-12	PG16	-62.230670999999994	-58.600963	229.4	0.14
2012-07-23	PG16	-62.230670999999994	-58.600963	229.4	0.08
2012-07-27	PG16	-62.230670999999994	-58.600963	229.4	0.15
2012-08-05	PG16	-62.230670999999994	-58.600963	229.4	0.07
2012-08-15	PG16	-62.230670999999994	-58.600963	229.4	0.13
2012-08-28	PG16	-62.230670999999994	-58.600963	229.4	0.12
2012-09-04	PG16	-62.230670999999994	-58.600963	229.4	0.0
2012-09-12	PG16	-62.230670999999994	-58.600963	229.4	0.1
2012-09-27	PG16	-62.230670999999994	-58.600963	229.4	-0.02
2012-10-09	PG16	-62.230670999999994	-58.600963	229.4	0.12
2012-10-18	PG16	-62.230670999999994	-58.600963	229.4	0.02
2012-10-27	PG16	-62.230670999999994	-58.600963	229.4	0.24
2012-11-03	PG16	-62.230670999999994	-58.600963	229.4	0.04
2012-11-10	PG16	-62.230670999999994	-58.600963	229.4	-0.05
2012-11-24	PG16	-62.230670999999994	-58.600963	229.4	-0.1
2012-12-05	PG16	-62.230670999999994	-58.600963	229.4	0.0
2012-12-14	PG16	-62.230670999999994	-58.600963	229.4	-0.03
2012-12-22	PG16	-62.230670999999994	-58.600963	229.4	-0.01
2013-01-05	PG16	-62.230670999999994	-58.600963	229.4	-0.03
2013-01-15	PG16	-62.230670999999994	-58.600963	229.4	0.07
2013-01-23	PG16	-62.230670999999994	-58.600963	229.4	-0.28
2013-02-01	PG16	-62.230670999999994	-58.600963	229.4	0.01
2013-02-11	PG16	-62.230670999999994	-58.600963	229.4	-0.06
2013-02-19	PG16	-62.230670999999994	-58.600963	229.4	-0.19
2013-02-27	PG16	-62.230670999999994	-58.600963	229.4	-0.08
2013-03-06	PG16	-62.230670999999994	-58.600963	229.4	-0.25
2013-04-01	PG16	-62.230670999999994	-58.600963	229.4	-0.37
2013-04-11	PG16	-62.230670999999994	-58.600963	229.4	-0.12
2013-05-04	PG16	-62.230670999999994	-58.600963	229.4	0.15
2013-05-24	PG16	-62.230670999999994	-58.600963	229.4	-0.02
2013-06-25	PG16	-62.230670999999994	-58.600963	229.4	0.48
2013-07-24	PG16	-62.230670999999994	-58.600963	229.4	0.29
2013-08-01	PG16	-62.230670999999994	-58.600963	229.4	0.04
2013-08-24	PG16	-62.230670999999994	-58.600963	229.4	0.0
2013-09-12	PG16	-62.230670999999994	-58.600963	229.4	0.08
2013-09-27	PG16	-62.230670999999994	-58.600963	229.4	0.15
2013-10-10	PG16	-62.230670999999994	-58.600963	229.4	-0.16
2013-10-20	PG16	-62.230670999999994	-58.600963	229.4	0.09
2013-10-27	PG16	-62.230670999999994	-58.600963	229.4	0.06
2013-11-06	PG16	-62.230670999999994	-58.600963	229.4	-0.13
2013-11-26	PG16	-62.230670999999994	-58.600963	229.4	-0.1
2013-12-16	PG16	-62.230670999999994	-58.600963	229.4	0.23
2014-01-03	PG16	-62.230670999999994	-58.600963	229.4	-0.13
2014-01-21	PG16	-62.230670999999994	-58.600963	229.4	-0.2
2014-01-31	PG16	-62.230670999999994	-58.600963	229.4	0.03
2014-02-10	PG16	-62.230670999999994	-58.600963	229.4	0.11
2014-02-18	PG16	-62.230670999999994	-58.600963	229.4	-0.24
2014-02-28	PG16	-62.230670999999994	-58.600963	229.4	-0.03
2014-03-10	PG16	-62.230670999999994	-58.600963	229.4	-0.13
2014-03-23	PG16	-62.230670999999994	-58.600963	229.4	0.56
2014-04-09	PG16	-62.230670999999994	-58.600963	229.4	-0.33
2014-04-30	PG16	-62.230670999999994	-58.600963	229.4	-0.07
