Date/Time	Event	Latitude	Longitude	Elevation [m]	Diff
2014-05-09	PG16	-62.230670999999994	-58.600963	229.4	0.17
2014-05-22	PG16	-62.230670999999994	-58.600963	229.4	0.07
2014-06-05	PG16	-62.230670999999994	-58.600963	229.4	0.69
2014-06-19	PG16	-62.230670999999994	-58.600963	229.4	0.0
2014-07-11	PG16	-62.230670999999994	-58.600963	229.4	0.18
2014-07-31	PG16	-62.230670999999994	-58.600963	229.4	0.01
2014-08-30	PG16	-62.230670999999994	-58.600963	229.4	0.15
2014-09-10	PG16	-62.230670999999994	-58.600963	229.4	-0.02
2014-09-29	PG16	-62.230670999999994	-58.600963	229.4	0.23
2014-10-31	PG16	-62.230670999999994	-58.600963	229.4	-0.03
2014-11-15	PG16	-62.230670999999994	-58.600963	229.4	0.13
2014-11-30	PG16	-62.230670999999994	-58.600963	229.4	0.13
2014-12-12	PG16	-62.230670999999994	-58.600963	229.4	0.06
2014-12-30	PG16	-62.230670999999994	-58.600963	229.4	-0.01
2015-01-14	PG16	-62.230670999999994	-58.600963	229.4	-0.12
2015-01-26	PG16	-62.230670999999994	-58.600963	229.4	-0.23
2015-02-06	PG16	-62.230670999999994	-58.600963	229.4	-0.54
2015-02-24	PG16	-62.230670999999994	-58.600963	229.4	-0.24
2015-03-14	PG16	-62.230670999999994	-58.600963	229.4	0.05
2015-03-29	PG16	-62.230670999999994	-58.600963	229.4	-0.22
2015-04-13	PG16	-62.230670999999994	-58.600963	229.4	-0.13
2015-05-02	PG16	-62.230670999999994	-58.600963	229.4	0.04
2015-05-19	PG16	-62.230670999999994	-58.600963	229.4	-0.08
2015-06-17	PG16	-62.230670999999994	-58.600963	229.4	0.45
2015-07-13	PG16	-62.230670999999994	-58.600963	229.4	0.33
2015-07-29	PG16	-62.230670999999994	-58.600963	229.4	0.04
2015-08-21	PG16	-62.230670999999994	-58.600963	229.4	0.02
2015-09-14	PG16	-62.230670999999994	-58.600963	229.4	0.1
2015-10-08	PG16	-62.230670999999994	-58.600963	229.4	0.0
2015-10-27	PG16	-62.230670999999994	-58.600963	229.4	0.11
2015-11-19	PG16	-62.230670999999994	-58.600963	229.4	0.23
2015-12-26	PG16	-62.230670999999994	-58.600963	229.4	-0.04
2016-01-04	PG16	-62.230670999999994	-58.600963	229.4	-0.44
2016-02-17	PG16	-62.230670999999994	-58.600963	229.4	0.03
2016-03-10	PG16	-62.230670999999994	-58.600963	229.4	-0.65
2016-04-08	PG16	-62.230670999999994	-58.600963	229.4	-0.35
2016-04-23	PG16	-62.230670999999994	-58.600963	229.4	0.11
2011-10-15	PG17	-62.236377000000005	-58.621411	167.2	1.05
2012-01-16	PG17	-62.236377000000005	-58.621411	167.2	-1.68
2012-01-24	PG17	-62.236377000000005	-58.621411	167.2	-0.25
2012-01-27	PG17	-62.236377000000005	-58.621411	167.2	-0.19
2012-02-08	PG17	-62.236377000000005	-58.621411	167.2	-0.38
2012-02-20	PG17	-62.236377000000005	-58.621411	167.2	-0.56
2012-03-04	PG17	-62.236377000000005	-58.621411	167.2	0.17
2012-03-13	PG17	-62.236377000000005	-58.621411	167.2	-0.21
2012-03-23	PG17	-62.236377000000005	-58.621411	167.2	-0.06
2012-04-13	PG17	-62.236377000000005	-58.621411	167.2	0.09
2012-04-21	PG17	-62.236377000000005	-58.621411	167.2	0.26
2012-05-03	PG17	-62.236377000000005	-58.621411	167.2	0.07
2012-05-11	PG17	-62.236377000000005	-58.621411	167.2	0.09
2012-05-21	PG17	-62.236377000000005	-58.621411	167.2	-0.06
2012-05-30	PG17	-62.236377000000005	-58.621411	167.2	-0.01
2012-06-12	PG17	-62.236377000000005	-58.621411	167.2	0.25
2012-07-01	PG17	-62.236377000000005	-58.621411	167.2	0.3
2012-07-12	PG17	-62.236377000000005	-58.621411	167.2	0.18
2012-07-23	PG17	-62.236377000000005	-58.621411	167.2	-0.04
2012-07-27	PG17	-62.236377000000005	-58.621411	167.2	0.15
2012-08-05	PG17	-62.236377000000005	-58.621411	167.2	-0.06
2012-08-15	PG17	-62.236377000000005	-58.621411	167.2	0.11
2012-08-28	PG17	-62.236377000000005	-58.621411	167.2	-0.14
2012-09-04	PG17	-62.236377000000005	-58.621411	167.2	-0.01
2012-09-12	PG17	-62.236377000000005	-58.621411	167.2	0.14
2012-09-27	PG17	-62.236377000000005	-58.621411	167.2	0.25
2012-10-09	PG17	-62.236377000000005	-58.621411	167.2	0.03
2012-10-18	PG17	-62.236377000000005	-58.621411	167.2	0.0
2012-10-27	PG17	-62.236377000000005	-58.621411	167.2	0.26
2012-11-03	PG17	-62.236377000000005	-58.621411	167.2	0.01
2012-11-10	PG17	-62.236377000000005	-58.621411	167.2	0.01
2012-11-24	PG17	-62.236377000000005	-58.621411	167.2	-0.15
2012-12-05	PG17	-62.236377000000005	-58.621411	167.2	0.02
2012-12-14	PG17	-62.236377000000005	-58.621411	167.2	-0.02
2012-12-22	PG17	-62.236377000000005	-58.621411	167.2	-0.08
2013-01-05	PG17	-62.236377000000005	-58.621411	167.2	-0.05
2013-01-15	PG17	-62.236377000000005	-58.621411	167.2	0.12
2013-01-23	PG17	-62.236377000000005	-58.621411	167.2	-0.31
2013-02-01	PG17	-62.236377000000005	-58.621411	167.2	-0.1
2013-02-11	PG17	-62.236377000000005	-58.621411	167.2	-0.33
2013-02-19	PG17	-62.236377000000005	-58.621411	167.2	0.04
2013-02-27	PG17	-62.236377000000005	-58.621411	167.2	-0.16
2013-03-06	PG17	-62.236377000000005	-58.621411	167.2	-0.25
2013-04-01	PG17	-62.236377000000005	-58.621411	167.2	-0.25
2013-04-11	PG17	-62.236377000000005	-58.621411	167.2	-0.25
2013-05-04	PG17	-62.236377000000005	-58.621411	167.2	-0.1
2013-05-24	PG17	-62.236377000000005	-58.621411	167.2	0.04
2013-06-25	PG17	-62.236377000000005	-58.621411	167.2	0.48
2013-07-17	PG17	-62.236377000000005	-58.621411	167.2	0.32
2013-07-24	PG17	-62.236377000000005	-58.621411	167.2	0.08
2013-08-01	PG17	-62.236377000000005	-58.621411	167.2	0.0
2013-08-24	PG17	-62.236377000000005	-58.621411	167.2	0.33
2013-09-12	PG17	-62.236377000000005	-58.621411	167.2	0.08
2013-09-27	PG17	-62.236377000000005	-58.621411	167.2	0.02
2013-10-10	PG17	-62.236377000000005	-58.621411	167.2	-0.11
2013-10-20	PG17	-62.236377000000005	-58.621411	167.2	-0.12
2013-10-27	PG17	-62.236377000000005	-58.621411	167.2	0.17
2013-11-06	PG17	-62.236377000000005	-58.621411	167.2	-0.31
2013-11-26	PG17	-62.236377000000005	-58.621411	167.2	-0.06
2013-12-16	PG17	-62.236377000000005	-58.621411	167.2	0.07
2014-01-03	PG17	-62.236377000000005	-58.621411	167.2	0.0
2014-01-21	PG17	-62.236377000000005	-58.621411	167.2	-0.35
2014-01-31	PG17	-62.236377000000005	-58.621411	167.2	0.0
2014-02-10	PG17	-62.236377000000005	-58.621411	167.2	0.09
2014-02-18	PG17	-62.236377000000005	-58.621411	167.2	-0.28
2014-02-28	PG17	-62.236377000000005	-58.621411	167.2	-0.06
2014-03-10	PG17	-62.236377000000005	-58.621411	167.2	-0.08
2014-03-23	PG17	-62.236377000000005	-58.621411	167.2	0.22
2014-04-09	PG17	-62.236377000000005	-58.621411	167.2	-0.03
2014-04-30	PG17	-62.236377000000005	-58.621411	167.2	0.08
2014-05-09	PG17	-62.236377000000005	-58.621411	167.2	0.01
2014-05-22	PG17	-62.236377000000005	-58.621411	167.2	0.16
2014-06-05	PG17	-62.236377000000005	-58.621411	167.2	0.37
2014-06-19	PG17	-62.236377000000005	-58.621411	167.2	0.0
2014-07-11	PG17	-62.236377000000005	-58.621411	167.2	0.11
2014-07-31	PG17	-62.236377000000005	-58.621411	167.2	-0.02
2014-08-30	PG17	-62.236377000000005	-58.621411	167.2	0.21
2014-09-10	PG17	-62.236377000000005	-58.621411	167.2	0.0
2014-09-29	PG17	-62.236377000000005	-58.621411	167.2	0.04
2014-10-31	PG17	-62.236377000000005	-58.621411	167.2	0.07
2014-11-15	PG17	-62.236377000000005	-58.621411	167.2	0.13
2014-11-30	PG17	-62.236377000000005	-58.621411	167.2	0.08
2014-12-12	PG17	-62.236377000000005	-58.621411	167.2	-0.02
2014-12-30	PG17	-62.236377000000005	-58.621411	167.2	-0.06
2015-01-14	PG17	-62.236377000000005	-58.621411	167.2	-0.05
2015-01-26	PG17	-62.236377000000005	-58.621411	167.2	-0.31
2015-02-06	PG17	-62.236377000000005	-58.621411	167.2	-0.6
2015-02-24	PG17	-62.236377000000005	-58.621411	167.2	-0.34
2015-03-14	PG17	-62.236377000000005	-58.621411	167.2	-0.02
2015-03-29	PG17	-62.236377000000005	-58.621411	167.2	-0.15
2015-04-13	PG17	-62.236377000000005	-58.621411	167.2	-0.07
2015-05-02	PG17	-62.236377000000005	-58.621411	167.2	0.0
2015-05-19	PG17	-62.236377000000005	-58.621411	167.2	0.06
2015-06-17	PG17	-62.236377000000005	-58.621411	167.2	0.37
2015-07-13	PG17	-62.236377000000005	-58.621411	167.2	0.17
2015-07-29	PG17	-62.236377000000005	-58.621411	167.2	0.01
2015-08-21	PG17	-62.236377000000005	-58.621411	167.2	0.03
2015-09-14	PG17	-62.236377000000005	-58.621411	167.2	0.1
2015-10-08	PG17	-62.236377000000005	-58.621411	167.2	-0.08
2015-10-27	PG17	-62.236377000000005	-58.621411	167.2	0.22
2015-11-19	PG17	-62.236377000000005	-58.621411	167.2	0.29
2015-12-01	PG17	-62.236377000000005	-58.621411	167.2	-0.12
2015-12-26	PG17	-62.236377000000005	-58.621411	167.2	-0.12
2016-01-04	PG17	-62.236377000000005	-58.621411	167.2	-0.46
2016-02-17	PG17	-62.236377000000005	-58.621411	167.2	-0.37
2016-02-25	PG17	-62.236377000000005	-58.621411	167.2	-0.06
2016-03-10	PG17	-62.236377000000005	-58.621411	167.2	-0.44
2016-04-08	PG17	-62.236377000000005	-58.621411	167.2	-0.17
2016-04-23	PG17	-62.236377000000005	-58.621411	167.2	0.07
2011-10-15	PG18	-62.237109999999994	-58.628262	131.4	0.79
2012-01-16	PG18	-62.237109999999994	-58.628262	131.4	-2.25
2012-01-23	PG18	-62.237109999999994	-58.628262	131.4	-0.2
2012-01-27	PG18	-62.237109999999994	-58.628262	131.4	-0.19
2012-02-08	PG18	-62.237109999999994	-58.628262	131.4	-0.38
2012-02-20	PG18	-62.237109999999994	-58.628262	131.4	-0.17
2012-03-04	PG18	-62.237109999999994	-58.628262	131.4	-0.41
2012-03-13	PG18	-62.237109999999994	-58.628262	131.4	-0.31
2012-03-23	PG18	-62.237109999999994	-58.628262	131.4	-0.1
2012-04-13	PG18	-62.237109999999994	-58.628262	131.4	0.22
2012-04-21	PG18	-62.237109999999994	-58.628262	131.4	0.32
2012-05-03	PG18	-62.237109999999994	-58.628262	131.4	0.05
2012-05-11	PG18	-62.237109999999994	-58.628262	131.4	0.05
2012-05-21	PG18	-62.237109999999994	-58.628262	131.4	-0.03
2012-05-30	PG18	-62.237109999999994	-58.628262	131.4	0.08
2012-06-12	PG18	-62.237109999999994	-58.628262	131.4	0.19
2012-07-01	PG18	-62.237109999999994	-58.628262	131.4	0.72
2012-07-12	PG18	-62.237109999999994	-58.628262	131.4	0.1
2012-07-23	PG18	-62.237109999999994	-58.628262	131.4	-0.04
2012-07-27	PG18	-62.237109999999994	-58.628262	131.4	0.07
2012-08-05	PG18	-62.237109999999994	-58.628262	131.4	0.03
2012-08-15	PG18	-62.237109999999994	-58.628262	131.4	0.06
2012-08-28	PG18	-62.237109999999994	-58.628262	131.4	-0.2
2012-09-04	PG18	-62.237109999999994	-58.628262	131.4	-0.01
2012-09-12	PG18	-62.237109999999994	-58.628262	131.4	0.3
2012-09-27	PG18	-62.237109999999994	-58.628262	131.4	0.11
2012-10-09	PG18	-62.237109999999994	-58.628262	131.4	0.26
2012-10-18	PG18	-62.237109999999994	-58.628262	131.4	-0.06
2012-10-27	PG18	-62.237109999999994	-58.628262	131.4	0.31
2012-11-03	PG18	-62.237109999999994	-58.628262	131.4	-0.06
2012-11-10	PG18	-62.237109999999994	-58.628262	131.4	-0.01
2012-11-24	PG18	-62.237109999999994	-58.628262	131.4	-0.06
2012-12-05	PG18	-62.237109999999994	-58.628262	131.4	-0.02
2012-12-14	PG18	-62.237109999999994	-58.628262	131.4	-0.04
2012-12-22	PG18	-62.237109999999994	-58.628262	131.4	-0.09
2013-01-05	PG18	-62.237109999999994	-58.628262	131.4	0.01
2013-01-15	PG18	-62.237109999999994	-58.628262	131.4	-0.01
2013-01-23	PG18	-62.237109999999994	-58.628262	131.4	-0.4
2013-02-01	PG18	-62.237109999999994	-58.628262	131.4	-0.06
2013-02-11	PG18	-62.237109999999994	-58.628262	131.4	-0.26
2013-02-19	PG18	-62.237109999999994	-58.628262	131.4	0.03
2013-02-27	PG18	-62.237109999999994	-58.628262	131.4	-0.17
2013-03-06	PG18	-62.237109999999994	-58.628262	131.4	-0.28
2013-04-01	PG18	-62.237109999999994	-58.628262	131.4	-0.52
2013-04-11	PG18	-62.237109999999994	-58.628262	131.4	-0.33
2013-05-04	PG18	-62.237109999999994	-58.628262	131.4	-0.14
2013-05-24	PG18	-62.237109999999994	-58.628262	131.4	0.21
2013-06-25	PG18	-62.237109999999994	-58.628262	131.4	0.53
2013-07-17	PG18	-62.237109999999994	-58.628262	131.4	0.46
2013-07-24	PG18	-62.237109999999994	-58.628262	131.4	-0.15
2013-08-01	PG18	-62.237109999999994	-58.628262	131.4	0.2
2013-08-24	PG18	-62.237109999999994	-58.628262	131.4	0.53
2013-09-12	PG18	-62.237109999999994	-58.628262	131.4	-0.06
2013-09-27	PG18	-62.237109999999994	-58.628262	131.4	-0.03
2013-10-10	PG18	-62.237109999999994	-58.628262	131.4	-0.15
2013-10-20	PG18	-62.237109999999994	-58.628262	131.4	-0.07
2013-10-27	PG18	-62.237109999999994	-58.628262	131.4	-0.05
2013-11-06	PG18	-62.237109999999994	-58.628262	131.4	-0.09
2013-11-26	PG18	-62.237109999999994	-58.628262	131.4	-0.08
2013-12-16	PG18	-62.237109999999994	-58.628262	131.4	0.18
2014-01-03	PG18	-62.237109999999994	-58.628262	131.4	-0.09
2014-01-21	PG18	-62.237109999999994	-58.628262	131.4	-0.34
2014-01-31	PG18	-62.237109999999994	-58.628262	131.4	0.0
2014-02-10	PG18	-62.237109999999994	-58.628262	131.4	0.27
2014-02-18	PG18	-62.237109999999994	-58.628262	131.4	-0.31
2014-02-28	PG18	-62.237109999999994	-58.628262	131.4	-0.13
2014-03-10	PG18	-62.237109999999994	-58.628262	131.4	-0.3
2014-03-23	PG18	-62.237109999999994	-58.628262	131.4	0.3
2014-04-09	PG18	-62.237109999999994	-58.628262	131.4	-0.05
2014-04-30	PG18	-62.237109999999994	-58.628262	131.4	-0.01
2014-05-09	PG18	-62.237109999999994	-58.628262	131.4	0.04
2014-05-22	PG18	-62.237109999999994	-58.628262	131.4	0.22
2014-06-05	PG18	-62.237109999999994	-58.628262	131.4	0.55
2014-06-19	PG18	-62.237109999999994	-58.628262	131.4	-0.01
2014-07-11	PG18	-62.237109999999994	-58.628262	131.4	-0.04
2014-07-31	PG18	-62.237109999999994	-58.628262	131.4	0.02
2014-08-30	PG18	-62.237109999999994	-58.628262	131.4	0.2
2014-09-10	PG18	-62.237109999999994	-58.628262	131.4	-0.03
2014-09-29	PG18	-62.237109999999994	-58.628262	131.4	0.15
2014-10-31	PG18	-62.237109999999994	-58.628262	131.4	0.02
2014-11-15	PG18	-62.237109999999994	-58.628262	131.4	0.15
2014-11-30	PG18	-62.237109999999994	-58.628262	131.4	0.04
2014-12-12	PG18	-62.237109999999994	-58.628262	131.4	-0.01
2014-12-30	PG18	-62.237109999999994	-58.628262	131.4	-0.12
2015-01-14	PG18	-62.237109999999994	-58.628262	131.4	-0.07
2015-01-26	PG18	-62.237109999999994	-58.628262	131.4	-0.37
2015-02-06	PG18	-62.237109999999994	-58.628262	131.4	-0.68
2015-02-24	PG18	-62.237109999999994	-58.628262	131.4	-0.47
2015-03-14	PG18	-62.237109999999994	-58.628262	131.4	-0.03
2015-03-29	PG18	-62.237109999999994	-58.628262	131.4	-0.16
2015-04-13	PG18	-62.237109999999994	-58.628262	131.4	-0.11
2015-05-02	PG18	-62.237109999999994	-58.628262	131.4	0.01
2015-05-19	PG18	-62.237109999999994	-58.628262	131.4	0.09
2015-06-17	PG18	-62.237109999999994	-58.628262	131.4	0.25
2015-07-13	PG18	-62.237109999999994	-58.628262	131.4	0.45
2015-07-29	PG18	-62.237109999999994	-58.628262	131.4	-0.01
2015-08-21	PG18	-62.237109999999994	-58.628262	131.4	-0.02
2015-09-14	PG18	-62.237109999999994	-58.628262	131.4	0.01
2015-10-08	PG18	-62.237109999999994	-58.628262	131.4	0.05
2015-10-27	PG18	-62.237109999999994	-58.628262	131.4	0.12
2015-11-19	PG18	-62.237109999999994	-58.628262	131.4	0.42
2015-12-01	PG18	-62.237109999999994	-58.628262	131.4	-0.21
2015-12-26	PG18	-62.237109999999994	-58.628262	131.4	-0.13
2016-01-04	PG18	-62.237109999999994	-58.628262	131.4	-0.44
2016-02-17	PG18	-62.237109999999994	-58.628262	131.4	-0.11
2016-02-25	PG18	-62.237109999999994	-58.628262	131.4	-0.24
2016-03-10	PG18	-62.237109999999994	-58.628262	131.4	-0.41
2016-04-08	PG18	-62.237109999999994	-58.628262	131.4	-0.48
2016-04-23	PG18	-62.237109999999994	-58.628262	131.4	0.35
2011-10-15	PG19	-62.237671999999996	-58.633624	96.8	0.83
2012-01-16	PG19	-62.237671999999996	-58.633624	96.8	-2.46
2012-01-20	PG19	-62.237671999999996	-58.633624	96.8	-0.01
2012-01-27	PG19	-62.237671999999996	-58.633624	96.8	-0.38
2012-02-08	PG19	-62.237671999999996	-58.633624	96.8	-0.66
2012-02-20	PG19	-62.237671999999996	-58.633624	96.8	-0.29
2012-03-04	PG19	-62.237671999999996	-58.633624	96.8	-0.38
2012-03-13	PG19	-62.237671999999996	-58.633624	96.8	-0.28
2012-03-23	PG19	-62.237671999999996	-58.633624	96.8	-0.26
2012-04-13	PG19	-62.237671999999996	-58.633624	96.8	0.69
2012-04-21	PG19	-62.237671999999996	-58.633624	96.8	0.58
2012-05-03	PG19	-62.237671999999996	-58.633624	96.8	0.14
2012-05-11	PG19	-62.237671999999996	-58.633624	96.8	0.01
2012-05-21	PG19	-62.237671999999996	-58.633624	96.8	-0.18
2012-05-30	PG19	-62.237671999999996	-58.633624	96.8	0.12
2012-06-12	PG19	-62.237671999999996	-58.633624	96.8	0.2
2012-07-01	PG19	-62.237671999999996	-58.633624	96.8	0.85
2012-07-12	PG19	-62.237671999999996	-58.633624	96.8	0.14
2012-07-23	PG19	-62.237671999999996	-58.633624	96.8	-0.04
2012-07-27	PG19	-62.237671999999996	-58.633624	96.8	0.1
2012-08-05	PG19	-62.237671999999996	-58.633624	96.8	-0.01
2012-08-15	PG19	-62.237671999999996	-58.633624	96.8	0.48
2012-08-28	PG19	-62.237671999999996	-58.633624	96.8	-0.45
2012-09-04	PG19	-62.237671999999996	-58.633624	96.8	-0.01
2012-09-12	PG19	-62.237671999999996	-58.633624	96.8	0.63
2012-09-27	PG19	-62.237671999999996	-58.633624	96.8	0.26
2012-10-09	PG19	-62.237671999999996	-58.633624	96.8	0.14
2012-10-18	PG19	-62.237671999999996	-58.633624	96.8	-0.08
2012-10-27	PG19	-62.237671999999996	-58.633624	96.8	0.14
2012-11-03	PG19	-62.237671999999996	-58.633624	96.8	0.08
2012-11-10	PG19	-62.237671999999996	-58.633624	96.8	0.12
2012-11-24	PG19	-62.237671999999996	-58.633624	96.8	-0.14
2012-12-05	PG19	-62.237671999999996	-58.633624	96.8	0.0
2012-12-14	PG19	-62.237671999999996	-58.633624	96.8	0.0
2012-12-22	PG19	-62.237671999999996	-58.633624	96.8	-0.1
2013-01-05	PG19	-62.237671999999996	-58.633624	96.8	0.05
2013-01-15	PG19	-62.237671999999996	-58.633624	96.8	-0.03
2013-01-23	PG19	-62.237671999999996	-58.633624	96.8	-0.14
2013-02-01	PG19	-62.237671999999996	-58.633624	96.8	0.09
2013-02-11	PG19	-62.237671999999996	-58.633624	96.8	-0.4
2013-02-19	PG19	-62.237671999999996	-58.633624	96.8	-0.03
2013-02-27	PG19	-62.237671999999996	-58.633624	96.8	-0.15
2013-03-06	PG19	-62.237671999999996	-58.633624	96.8	-0.37
2013-04-01	PG19	-62.237671999999996	-58.633624	96.8	-0.51
2013-04-11	PG19	-62.237671999999996	-58.633624	96.8	-0.41
2013-05-04	PG19	-62.237671999999996	-58.633624	96.8	-0.28
2013-05-24	PG19	-62.237671999999996	-58.633624	96.8	0.43
2013-06-25	PG19	-62.237671999999996	-58.633624	96.8	0.52
2013-07-17	PG19	-62.237671999999996	-58.633624	96.8	0.53
2013-07-24	PG19	-62.237671999999996	-58.633624	96.8	-0.05
2013-08-01	PG19	-62.237671999999996	-58.633624	96.8	0.05
2013-08-24	PG19	-62.237671999999996	-58.633624	96.8	0.72
2013-09-12	PG19	-62.237671999999996	-58.633624	96.8	-0.06
2013-09-27	PG19	-62.237671999999996	-58.633624	96.8	0.03
2013-10-10	PG19	-62.237671999999996	-58.633624	96.8	-0.27
2013-10-20	PG19	-62.237671999999996	-58.633624	96.8	-0.03
2013-10-27	PG19	-62.237671999999996	-58.633624	96.8	-0.02
2013-11-06	PG19	-62.237671999999996	-58.633624	96.8	-0.15
2013-11-26	PG19	-62.237671999999996	-58.633624	96.8	-0.06
2013-12-16	PG19	-62.237671999999996	-58.633624	96.8	0.11
2014-01-03	PG19	-62.237671999999996	-58.633624	96.8	-0.04
2014-01-21	PG19	-62.237671999999996	-58.633624	96.8	-0.45
2014-01-31	PG19	-62.237671999999996	-58.633624	96.8	0.06
2014-02-10	PG19	-62.237671999999996	-58.633624	96.8	0.39
2014-02-18	PG19	-62.237671999999996	-58.633624	96.8	-0.5
2014-02-28	PG19	-62.237671999999996	-58.633624	96.8	-0.18
2014-03-10	PG19	-62.237671999999996	-58.633624	96.8	-0.37
2014-03-23	PG19	-62.237671999999996	-58.633624	96.8	0.3
2014-04-09	PG19	-62.237671999999996	-58.633624	96.8	-0.06
2014-04-30	PG19	-62.237671999999996	-58.633624	96.8	0.07
2014-05-09	PG19	-62.237671999999996	-58.633624	96.8	0.05
2014-05-22	PG19	-62.237671999999996	-58.633624	96.8	0.31
2014-06-05	PG19	-62.237671999999996	-58.633624	96.8	0.61
2014-06-19	PG19	-62.237671999999996	-58.633624	96.8	0.04
2014-07-11	PG19	-62.237671999999996	-58.633624	96.8	0.0
2014-07-31	PG19	-62.237671999999996	-58.633624	96.8	0.02
2014-08-30	PG19	-62.237671999999996	-58.633624	96.8	0.25
2014-09-10	PG19	-62.237671999999996	-58.633624	96.8	-0.02
2014-09-29	PG19	-62.237671999999996	-58.633624	96.8	0.4
2014-10-31	PG19	-62.237671999999996	-58.633624	96.8	-0.08
2014-11-15	PG19	-62.237671999999996	-58.633624	96.8	0.15
2014-11-30	PG19	-62.237671999999996	-58.633624	96.8	0.12
2014-12-12	PG19	-62.237671999999996	-58.633624	96.8	-0.04
2014-12-30	PG19	-62.237671999999996	-58.633624	96.8	-0.15
2015-01-14	PG19	-62.237671999999996	-58.633624	96.8	-0.17
2015-01-26	PG19	-62.237671999999996	-58.633624	96.8	-0.34
2015-02-06	PG19	-62.237671999999996	-58.633624	96.8	-0.83
2015-02-24	PG19	-62.237671999999996	-58.633624	96.8	-0.51
2015-03-14	PG19	-62.237671999999996	-58.633624	96.8	-0.05
2015-03-29	PG19	-62.237671999999996	-58.633624	96.8	-0.28
2015-04-13	PG19	-62.237671999999996	-58.633624	96.8	-0.25
2015-05-02	PG19	-62.237671999999996	-58.633624	96.8	-0.15
2015-05-19	PG19	-62.237671999999996	-58.633624	96.8	0.06
2015-06-17	PG19	-62.237671999999996	-58.633624	96.8	0.57
2015-07-13	PG19	-62.237671999999996	-58.633624	96.8	0.4
2015-07-29	PG19	-62.237671999999996	-58.633624	96.8	0.0
2015-08-21	PG19	-62.237671999999996	-58.633624	96.8	-0.01
2015-09-14	PG19	-62.237671999999996	-58.633624	96.8	0.03
2015-10-08	PG19	-62.237671999999996	-58.633624	96.8	0.01
2015-10-27	PG19	-62.237671999999996	-58.633624	96.8	0.32
2015-11-19	PG19	-62.237671999999996	-58.633624	96.8	0.39
2015-12-01	PG19	-62.237671999999996	-58.633624	96.8	-0.32
2015-12-26	PG19	-62.237671999999996	-58.633624	96.8	-0.1
2016-01-04	PG19	-62.237671999999996	-58.633624	96.8	-0.55
2016-02-17	PG19	-62.237671999999996	-58.633624	96.8	-0.43
2016-02-25	PG19	-62.237671999999996	-58.633624	96.8	-0.2
2016-03-10	PG19	-62.237671999999996	-58.633624	96.8	-0.45
2016-04-08	PG19	-62.237671999999996	-58.633624	96.8	-0.48
2016-04-23	PG19	-62.237671999999996	-58.633624	96.8	0.51
